wandb: Tracking run with wandb version 0.28.0
wandb: W&B syncing is set to `offline` in this directory. Run `wandb online` or set WANDB_MODE=online to enable cloud syncing.
wandb: Run data is saved locally in /content/autoresearch-irishman/wandb/offline-run-20260715_151216-1msc8zqo
wandb: View this run in the terminal with `wandb leet`
Device: cuda
Vocab size: 98
Model config: RNNConfig(vocab_size=98, embed_size=256, hidden_size=256, num_layers=3, dropout=0.1, pad_token_id=97)
Num params: 1,605,730
Epoch budget: 15 epochs (no time limit)

step 00211 | epoch 1/15 | loss: 1.337611 | dt: 71ms | tok/sec: 926,272 | elapsed: 15s    
step 00212 | epoch 1/15 | loss: 1.336373 | dt: 70ms | tok/sec: 940,364 | elapsed: 15s    
step 00213 | epoch 1/15 | loss: 1.311622 | dt: 70ms | tok/sec: 938,611 | elapsed: 15s    
step 00214 | epoch 1/15 | loss: 1.344241 | dt: 71ms | tok/sec: 920,968 | elapsed: 15s    
step 00215 | epoch 1/15 | loss: 1.354437 | dt: 70ms | tok/sec: 930,030 | elapsed: 15s    
step 00216 | epoch 1/15 | loss: 1.355176 | dt: 73ms | tok/sec: 901,111 | elapsed: 15s    
step 00217 | epoch 1/15 | loss: 1.342667 | dt: 71ms | tok/sec: 916,846 | elapsed: 15s    
step 00218 | epoch 1/15 | loss: 1.365495 | dt: 70ms | tok/sec: 931,675 | elapsed: 15s    
step 00219 | epoch 1/15 | loss: 1.360718 | dt: 71ms | tok/sec: 925,383 | elapsed: 15s    
step 00220 | epoch 1/15 | loss: 1.341547 | dt: 75ms | tok/sec: 875,744 | elapsed: 15s    
step 00221 | epoch 1/15 | loss: 1.331577 | dt: 71ms | tok/sec: 928,720 | elapsed: 16s    
step 00222 | epoch 1/15 | loss: 1.336023 | dt: 72ms | tok/sec: 907,415 | elapsed: 16s    
step 00223 | epoch 1/15 | loss: 1.329188 | dt: 70ms | tok/sec: 938,031 | elapsed: 16s    
step 00224 | epoch 1/15 | loss: 1.337295 | dt: 71ms | tok/sec: 926,613 | elapsed: 16s    
step 00225 | epoch 1/15 | loss: 1.345629 | dt: 70ms | tok/sec: 936,915 | elapsed: 16s    
step 00226 | epoch 1/15 | loss: 1.316766 | dt: 77ms | tok/sec: 852,707 | elapsed: 16s    
